Year,City,Sport,Athlete,Country,Gender,Medal
2012,London,Hockey,"WITTHAUS, Matthias",GER,Men,Gold
2012,London,Hockey,"ZELLER, Christopher",GER,Men,Gold
2012,London,Hockey,"ZELLER, Philipp",GER,Men,Gold
2012,London,Hockey,"BAART, Sander",NED,Men,Silver
2012,London,Hockey,"BAKKER, Billy",NED,Men,Silver
2012,London,Hockey,"BALKESTEIN, Marcel",NED,Men,Silver
2012,London,Hockey,"DE NOOIJER, Teun",NED,Men,Silver
2012,London,Hockey,"DE VOOGD, Bob",NED,Men,Silver
2012,London,Hockey,"DE WIJN, Sander",NED,Men,Silver
2012,London,Hockey,"EVERS, Floris",NED,Men,Silver
2012,London,Hockey,"HOFMAN, Rogier",NED,Men,Silver
2012,London,Hockey,"JENNISKENS, Tim",NED,Men,Silver
2012,London,Hockey,"JOLIE, Wouter",NED,Men,Silver
2012,London,Hockey,"KEMPERMAN, Robbert",NED,Men,Silver
2012,London,Hockey,"STOCKMANN, Jaap",NED,Men,Silver
2012,London,Hockey,"VAN DER HORST, Robert",NED,Men,Silver
2012,London,Hockey,"VAN DER WEERDEN, Mink",NED,Men,Silver
2012,London,Hockey,"VERGA, Valentin",NED,Men,Silver
2012,London,Hockey,"VERMEULEN, Klaas",NED,Men,Silver
2012,London,Hockey,"WEUSTHOF, Roderick",NED,Men,Silver
2012,London,Hockey,"BURGERS, Nathan",AUS,Men,Bronze
2012,London,Hockey,"BUTTURINI, Matthew",AUS,Men,Bronze
2012,London,Hockey,"CARROLL, Joel",AUS,Men,Bronze
2012,London,Hockey,"CIRIELLO, Christopher",AUS,Men,Bronze
2012,London,Hockey,"DE YOUNG, Liam",AUS,Men,Bronze
2012,London,Hockey,"DEAVIN, Timothy",AUS,Men,Bronze
2012,London,Hockey,"DWYER, Jamie",AUS,Men,Bronze
2012,London,Hockey,"FORD, Russell",AUS,Men,Bronze
2012,London,Hockey,"GOHDES, Matt",AUS,Men,Bronze
2012,London,Hockey,"GOVERS, Kieran",AUS,Men,Bronze
2012,London,Hockey,"KAVANAGH, Fergus",AUS,Men,Bronze
2012,London,Hockey,"KNOWLES, Mark",AUS,Men,Bronze
2012,London,Hockey,"OCKENDEN, Edward",AUS,Men,Bronze
2012,London,Hockey,"ORCHARD, Simon",AUS,Men,Bronze
2012,London,Hockey,"SWANN, Matthew",AUS,Men,Bronze
2012,London,Hockey,"TURNER, Glenn",AUS,Men,Bronze
2012,London,Hockey,"AGLIOTTI, Marilyn",NED,Women,Gold
2012,London,Hockey,"DE BLAEIJ, Merel",NED,Women,Gold
2012,London,Hockey,"DE GOEDE, Eva",NED,Women,Gold
2012,London,Hockey,"DIRKSE VAN DEN HEUVEL, Carlien",NED,Women,Gold
2012,London,Hockey,"GODERIE, Maartje",NED,Women,Gold
2012,London,Hockey,"HOOG, Ellen",NED,Women,Gold
2012,London,Hockey,"JONKER, Kelly",NED,Women,Gold
2012,London,Hockey,"LAMMERS, Kim",NED,Women,Gold
2012,London,Hockey,"PAUMEN, Maartje",NED,Women,Gold
2012,London,Hockey,"POLKAMP, Sophie",NED,Women,Gold
2012,London,Hockey,"SOMBROEK, Joyce",NED,Women,Gold
2012,London,Hockey,"VAN AS, Naomi",NED,Women,Gold
2012,London,Hockey,"VAN GEFFEN, Margot",NED,Women,Gold
2012,London,Hockey,"VAN MAASAKKER, Caia",NED,Women,Gold
2012,London,Hockey,"VAN MALE, Kitty",NED,Women,Gold
2012,London,Hockey,"WELTEN, Lidewij",NED,Women,Gold
2012,London,Hockey,"AYMAR, Luciana",ARG,Women,Silver
2012,London,Hockey,"BARRIONUEVO, Noel",ARG,Women,Silver
2012,London,Hockey,"CAVALLERO, Martina",ARG,Women,Silver
2012,London,Hockey,"DEL COLLE, Laura",ARG,Women,Silver
2012,London,Hockey,"D'ELIA, Maria Silvina",ARG,Women,Silver
2012,London,Hockey,"HABIF, Florencia",ARG,Women,Silver
2012,London,Hockey,"LUCHETTI, Rosario",ARG,Women,Silver
2012,London,Hockey,"MACCARI, Sofia",ARG,Women,Silver
2012,London,Hockey,"MERINO, Delfina",ARG,Women,Silver
2012,London,Hockey,"MUTIO, Florencia",ARG,Women,Silver
2012,London,Hockey,"REBECCHI, Carla",ARG,Women,Silver
2012,London,Hockey,"RODRIGUEZ PEREZ, Macarena",ARG,Women,Silver
2012,London,Hockey,"SANCHEZ MOCCIA, Rocio",ARG,Women,Silver
2012,London,Hockey,"SCARONE, Mariela",ARG,Women,Silver
2012,London,Hockey,"SRUOGA, Daniela",ARG,Women,Silver
2012,London,Hockey,"SRUOGA, Josefina",ARG,Women,Silver
2012,London,Hockey,"BALL, Ashleigh",GBR,Women,Bronze
2012,London,Hockey,"BARTLETT, Laura",GBR,Women,Bronze
2012,London,Hockey,"CULLEN, Crista",GBR,Women,Bronze
2012,London,Hockey,"DANSON, Alex",GBR,Women,Bronze
2012,London,Hockey,"MACLEOD, Hannah",GBR,Women,Bronze
2012,London,Hockey,"MAGUIRE, Emily",GBR,Women,Bronze
2012,London,Hockey,"PANTER, Anne",GBR,Women,Bronze
2012,London,Hockey,"RICHARDSON, Helen",GBR,Women,Bronze
2012,London,Hockey,"ROGERS, Chloe",GBR,Women,Bronze
2012,London,Hockey,"STORRY, Elizabeth",GBR,Women,Bronze
2012,London,Hockey,"THOMAS, Sarah",GBR,Women,Bronze
2012,London,Hockey,"TWIGG, Georgie",GBR,Women,Bronze
2012,London,Hockey,"UNSWORTH, Laura",GBR,Women,Bronze
2012,London,Hockey,"WALSH, Kate",GBR,Women,Bronze
2012,London,Hockey,"WALTON, Sally",GBR,Women,Bronze
2012,London,Hockey,"WHITE, Nicola",GBR,Women,Bronze
2012,London,Judo,"MENEZES, Sarah",BRA,Women,Gold
2012,London,Judo,"DUMITRU, Alina",ROU,Women,Silver
2012,London,Judo,"CSERNOVICZKI, Eva",HUN,Women,Bronze
2012,London,Judo,"VAN SNICK, Charline",BEL,Women,Bronze
2012,London,Judo,"GALSTYAN, Arsen",RUS,Men,Gold
2012,London,Judo,"HIRAOKA, Hiroaki",JPN,Men,Silver
2012,London,Judo,"KITADAI, Felipe",BRA,Men,Bronze
2012,London,Judo,"SOBIROV, Rishod",UZB,Men,Bronze
2012,London,Judo,"RINER, Teddy",FRA,Men,Gold
2012,London,Judo,"MIKHAYLIN, Alexander",RUS,Men,Silver
2012,London,Judo,"SILVA, Rafael",BRA,Men,Bronze
2012,London,Judo,"TOELZER, Andreas",GER,Men,Bronze
2012,London,Judo,"ORTIZ, Idalys",CUB,Women,Gold
2012,London,Judo,"SUGIMOTO, Mika",JPN,Women,Silver
2012,London,Judo,"BRYANT, Karina",GBR,Women,Bronze
2012,London,Judo,"TONG, Wen",CHN,Women,Bronze
2012,London,Judo,"AN, Kum Ae",PRK,Women,Gold
2012,London,Judo,"BERMOY ACOSTA, Yanet",CUB,Women,Silver
2012,London,Judo,"FORCINITI, Rosalba",ITA,Women,Bronze
2012,London,Judo,"GNETO, Priscilla",FRA,Women,Bronze
2012,London,Judo,"MATSUMOTO, Kaori",JPN,Women,Gold
2012,London,Judo,"CAPRIORIU, Corina",ROU,Women,Silver
2012,London,Judo,"MALLOY, Marti",USA,Women,Bronze
2012,London,Judo,"PAVIA, Automne",FRA,Women,Bronze
2012,London,Judo,"ZOLNIR, Urska",SLO,Women,Gold
2012,London,Judo,"XU, Lili",CHN,Women,Silver
2012,London,Judo,"EMANE, Gevrise",FRA,Women,Bronze
2012,London,Judo,"UENO, Yoshie",JPN,Women,Bronze
2012,London,Judo,"SHAVDATUASHVILI, Lasha",GEO,Men,Gold
2012,London,Judo,"UNGVARI, Miklos",HUN,Men,Silver
2012,London,Judo,"CHO, Jun-Ho",KOR,Men,Bronze
2012,London,Judo,"EBINUMA, Masashi",JPN,Men,Bronze
2012,London,Judo,"DECOSSE, Lucie",FRA,Women,Gold
2012,London,Judo,"THIELE, Kerstin",GER,Women,Silver
2012,London,Judo,"ALVEAR, Yuri",COL,Women,Bronze
2012,London,Judo,"BOSCH, Edith",NED,Women,Bronze
2012,London,Judo,"ISAEV, Mansur",RUS,Men,Gold
2012,London,Judo,"NAKAYA, Riki",JPN,Men,Silver
2012,London,Judo,"LEGRAND, Ugo",FRA,Men,Bronze
2012,London,Judo,"SAINJARGAL, Nyam-Ochir",MGL,Men,Bronze
2012,London,Judo,"HARRISON, Kayla",USA,Women,Gold
2012,London,Judo,"GIBBONS, Gemma",GBR,Women,Silver
2012,London,Judo,"AGUIAR, Mayra",BRA,Women,Bronze
2012,London,Judo,"TCHEUMEO, Audrey",FRA,Women,Bronze
2012,London,Judo,"KIM, Jae-Bum",KOR,Men,Gold
2012,London,Judo,"BISCHOF, Ole",GER,Men,Silver
2012,London,Judo,"NIFONTOV, Ivan",RUS,Men,Bronze
2012,London,Judo,"VALOIS-FORTIER, Antoine",CAN,Men,Bronze
2012,London,Judo,"SONG, Dae-Nam",KOR,Men,Gold
2012,London,Judo,"GONZALEZ, Asley",CUB,Men,Silver
2012,London,Judo,"ILIADIS, Ilias",GRE,Men,Bronze
2012,London,Judo,"NISHIYAMA, Masashi",JPN,Men,Bronze
2012,London,Judo,"KHAIBULAEV, Tagir",RUS,Men,Gold
2012,London,Judo,"NAIDAN, Tuvshinbayar",MGL,Men,Silver
2012,London,Judo,"GROL, Henk",NED,Men,Bronze
2012,London,Judo,"PETERS, Dimitri",GER,Men,Bronze
2012,London,Modern Pentathlon,"SVOBODA, David",CZE,Men,Gold
2012,London,Modern Pentathlon,"CAO, Zhongrong",CHN,Men,Silver
2012,London,Modern Pentathlon,"MAROSI, Adam",HUN,Men,Bronze
2012,London,Modern Pentathlon,"ASADAUSKAITE, Laura",LTU,Women,Gold
2012,London,Modern Pentathlon,"MURRAY, Samantha",GBR,Women,Silver
2012,London,Modern Pentathlon,"MARQUES, Yane",BRA,Women,Bronze
2012,London,Rowing,"GREGORY, Alex",GBR,Men,Gold
2012,London,Rowing,"JAMES, Tom",GBR,Men,Gold
2012,London,Rowing,"REED, Pete",GBR,Men,Gold
2012,London,Rowing,"TRIGGS HODGE, Andrew",GBR,Men,Gold
2012,London,Rowing,"CHAPMAN, James",AUS,Men,Silver
2012,London,Rowing,"DUNKLEY-SMITH, Joshua",AUS,Men,Silver
2012,London,Rowing,"GINN, Drew",AUS,Men,Silver
2012,London,Rowing,"LOCKWOOD, William",AUS,Men,Silver
2012,London,Rowing,"COLE, Charles",USA,Men,Bronze
2012,London,Rowing,"GAULT, Scott",USA,Men,Bronze
2012,London,Rowing,"OCHAL, Glenn",USA,Men,Bronze
2012,London,Rowing,"RUMMEL, Henrik",USA,Men,Bronze
2012,London,Rowing,"BOND, Hamish",NZL,Men,Gold
2012,London,Rowing,"MURRAY, Eric",NZL,Men,Gold
2012,London,Rowing,"CHARDIN, Germain",FRA,Men,Silver
2012,London,Rowing,"MORTELETTE, Dorian",FRA,Men,Silver
2012,London,Rowing,"NASH, George",GBR,Men,Bronze
2012,London,Rowing,"SATCH, William",GBR,Men,Bronze
2012,London,Rowing,"GLOVER, Helen",GBR,Women,Gold
2012,London,Rowing,"STANNING, Heather",GBR,Women,Gold
2012,London,Rowing,"HORNSEY, Kate",AUS,Women,Silver
2012,London,Rowing,"OUTHWAITE, Sarah",AUS,Women,Silver
2012,London,Rowing,"HAIGH, Juliette",NZL,Women,Bronze
2012,London,Rowing,"SCOWN, Rebecca",NZL,Women,Bronze
2012,London,Rowing,"COHEN, Nathan",NZL,Men,Gold
2012,London,Rowing,"SULLIVAN, Joseph",NZL,Men,Gold
2012,London,Rowing,"BATTISTI, Romano",ITA,Men,Silver
2012,London,Rowing,"SARTORI, Alessio",ITA,Men,Silver
2012,London,Rowing,"COP, Iztok",SLO,Men,Bronze
2012,London,Rowing,"SPIK, Luka",SLO,Men,Bronze
2012,London,Rowing,"GRAINGER, Katherine",GBR,Women,Gold
2012,London,Rowing,"WATKINS, Anna",GBR,Women,Gold
2012,London,Rowing,"CROW, Kim",AUS,Women,Silver
2012,London,Rowing,"PRATLEY, Brooke",AUS,Women,Silver
2012,London,Rowing,"FULARCZYK, Magdalena",POL,Women,Bronze
2012,London,Rowing,"MICHALSKA, Julia",POL,Women,Bronze
2012,London,Rowing,"ADAMSKI, Filip Kamil",GER,Men,Gold
2012,London,Rowing,"JOHANNESEN, Eric",GER,Men,Gold
2012,London,Rowing,"KUFFNER, Andreas",GER,Men,Gold
2012,London,Rowing,"MENNINGEN, Florian",GER,Men,Gold
2012,London,Rowing,"MUELLER, Lukas",GER,Men,Gold
2012,London,Rowing,"REINELT, Maximilian",GER,Men,Gold
2012,London,Rowing,"SAUER, Martin",GER,Men,Gold
2012,London,Rowing,"SCHMIDT, Richard",GER,Men,Gold
2012,London,Rowing,"WILKE, Kristof",GER,Men,Gold
2012,London,Rowing,"BERGEN, Gabriel",CAN,Men,Silver
2012,London,Rowing,"BROWN, Jeremiah",CAN,Men,Silver
2012,London,Rowing,"BYRNES, Andrew",CAN,Men,Silver
2012,London,Rowing,"CROTHERS, Will",CAN,Men,Silver
2012,London,Rowing,"CSIMA, Douglas",CAN,Men,Silver
2012,London,Rowing,"GIBSON, Rob",CAN,Men,Silver
2012,London,Rowing,"HOWARD, Malcolm",CAN,Men,Silver
2012,London,Rowing,"MCCABE, Conlin",CAN,Men,Silver
2012,London,Rowing,"PRICE, Brian",CAN,Men,Silver
2012,London,Rowing,"EGINGTON, Richard",GBR,Men,Bronze
2012,London,Rowing,"FOAD, James",GBR,Men,Bronze
2012,London,Rowing,"HILL, Phelan",GBR,Men,Bronze
2012,London,Rowing,"LANGRIDGE, Matthew",GBR,Men,Bronze
2012,London,Rowing,"LOULOUDIS, Constantine",GBR,Men,Bronze
2012,London,Rowing,"PARTRIDGE, Alex",GBR,Men,Bronze
2012,London,Rowing,"RANSLEY, Tom",GBR,Men,Bronze
2012,London,Rowing,"SBIHI, Mohamed",GBR,Men,Bronze
2012,London,Rowing,"SEARLE, Greg",GBR,Men,Bronze
2012,London,Rowing,"CAFARO, Erin",USA,Women,Gold
2012,London,Rowing,"DAVIES, Caryn",USA,Women,Gold
2012,London,Rowing,"FRANCIA, Susan",USA,Women,Gold
2012,London,Rowing,"LIND, Caroline",USA,Women,Gold
2012,London,Rowing,"LOFGREN, Esther",USA,Women,Gold
2012,London,Rowing,"LOGAN, Eleanor",USA,Women,Gold
2012,London,Rowing,"MUSNICKI, Meghan",USA,Women,Gold
2012,London,Rowing,"RITZEL, Taylor",USA,Women,Gold
2012,London,Rowing,"WHIPPLE, Mary",USA,Women,Gold
2012,London,Rowing,"BRZOZOWICZ, Ashley",CAN,Women,Silver
2012,London,Rowing,"GULOIEN, Krista",CAN,Women,Silver
2012,London,Rowing,"HANSON, Janine",CAN,Women,Silver
2012,London,Rowing,"MARQUARDT, Darcy",CAN,Women,Silver
2012,London,Rowing,"MASTRACCI, Natalie",CAN,Women,Silver
2012,London,Rowing,"MORIN, Andreanne",CAN,Women,Silver
2012,London,Rowing,"THOMPSON, Lesley",CAN,Women,Silver
2012,London,Rowing,"VIINBERG, Rachelle",CAN,Women,Silver
2012,London,Rowing,"WILKINSON, Lauren",CAN,Women,Silver
2012,London,Rowing,"ACHTERBERG, Chantal",NED,Women,Bronze
2012,London,Rowing,"BELDERBOS, Claudia",NED,Women,Bronze
2012,London,Rowing,"BOUW, Carline",NED,Women,Bronze
2012,London,Rowing,"DE GROOT, Sytske",NED,Women,Bronze
2012,London,Rowing,"DE HAAN, Annemiek",NED,Women,Bronze
2012,London,Rowing,"KINGMA, Nienke",NED,Women,Bronze
2012,London,Rowing,"REPELAER VAN DRIEL, Roline",NED,Women,Bronze
2012,London,Rowing,"SCHELLEKENS, Anne",NED,Women,Bronze
2012,London,Rowing,"VEENHOVEN, Jacobine",NED,Women,Bronze
2012,London,Rowing,"BRITTAIN, Matthew",RSA,Men,Gold
2012,London,Rowing,"NDLOVU, Sizwe",RSA,Men,Gold
2012,London,Rowing,"SMITH, John",RSA,Men,Gold
2012,London,Rowing,"THOMPSON, James",RSA,Men,Gold
2012,London,Rowing,"BARTLEY, Chris",GBR,Men,Silver
2012,London,Rowing,"CHAMBERS, Peter",GBR,Men,Silver
2012,London,Rowing,"CHAMBERS, Richard",GBR,Men,Silver
2012,London,Rowing,"WILLIAMS, Robert",GBR,Men,Silver
2012,London,Rowing,"BARSOE, Jacob",DEN,Men,Bronze
2012,London,Rowing,"EBBESEN, Eskild",DEN,Men,Bronze
2012,London,Rowing,"JORGENSEN, Morten",DEN,Men,Bronze
2012,London,Rowing,"WINTHER, Kasper",DEN,Men,Bronze
2012,London,Rowing,"QUIST, Rasmus",DEN,Men,Gold
2012,London,Rowing,"RASMUSSEN, Mads",DEN,Men,Gold
2012,London,Rowing,"HUNTER, Mark",GBR,Men,Silver
2012,London,Rowing,"PURCHASE, Zac",GBR,Men,Silver
2012,London,Rowing,"TAYLOR, Peter",NZL,Men,Bronze
2012,London,Rowing,"URU, Storm",NZL,Men,Bronze
2012,London,Rowing,"COPELAND, Katherine",GBR,Women,Gold
2012,London,Rowing,"HOSKING, Sophie",GBR,Women,Gold
2012,London,Rowing,"HUANG, Wenyi",CHN,Women,Silver
2012,London,Rowing,"XU, Dongxiang",CHN,Women,Silver
2012,London,Rowing,"GIAZITZIDOU, Christina",GRE,Women,Bronze
2012,London,Rowing,"TSIAVOU, Alexandra",GRE,Women,Bronze
2012,London,Rowing,"GROHMANN, Tim",GER,Men,Gold
2012,London,Rowing,"SCHOOF, Lauritz",GER,Men,Gold
2012,London,Rowing,"SCHULZE, Karl",GER,Men,Gold
2012,London,Rowing,"WENDE, Phillipp",GER,Men,Gold
2012,London,Rowing,"MARTIN, Damir",CRO,Men,Silver
2012,London,Rowing,"SAIN, David",CRO,Men,Silver
2012,London,Rowing,"SINKOVIC, Martin",CRO,Men,Silver
2012,London,Rowing,"SINKOVIC, Valent",CRO,Men,Silver
2012,London,Rowing,"FORSTERLING, Karsten",AUS,Men,Bronze
2012,London,Rowing,"MCRAE, James",AUS,Men,Bronze
2012,London,Rowing,"MORGAN, Christopher",AUS,Men,Bronze
2012,London,Rowing,"NOONAN, Daniel",AUS,Men,Bronze
2012,London,Rowing,"DEMENTYEVA, Yana",UKR,Women,Gold
2012,London,Rowing,"DOVGODKO, Nataliya",UKR,Women,Gold
2012,London,Rowing,"KOZHENKOVA, Anastasiia",UKR,Women,Gold
2012,London,Rowing,"TARASENKO, Kateryna",UKR,Women,Gold
2012,London,Rowing,"BAER, Carina",GER,Women,Silver
2012,London,Rowing,"OPPELT, Britta",GER,Women,Silver
2012,London,Rowing,"RICHTER, Julia",GER,Women,Silver
2012,London,Rowing,"THIELE, Annekatrin",GER,Women,Silver
2012,London,Rowing,"DELL, Natalie",USA,Women,Bronze
2012,London,Rowing,"KALMOE, Megan",USA,Women,Bronze
2012,London,Rowing,"KOHLER, Kara",USA,Women,Bronze
2012,London,Rowing,"MARTELLI, Adrienne",USA,Women,Bronze
2012,London,Rowing,"DRYSDALE, Mahe",NZL,Men,Gold
2012,London,Rowing,"SYNEK, Ondrej",CZE,Men,Silver
2012,London,Rowing,"CAMPBELL, Alan",GBR,Men,Bronze
2012,London,Rowing,"KNAPKOVA, Mirka",CZE,Women,Gold
2012,London,Rowing,"ERICHSEN, Fie Udby",DEN,Women,Silver
2012,London,Rowing,"CROW, Kim",AUS,Women,Bronze
2012,London,Sailing,"BELCHER, Mathew",AUS,Men,Gold
2012,London,Sailing,"PAGE, Malcolm",AUS,Men,Gold
2012,London,Sailing,"BITHELL, Stuart",GBR,Men,Silver
2012,London,Sailing,"PATIENCE, Luke",GBR,Men,Silver
2012,London,Sailing,"CALABRESE, Lucas",ARG,Men,Bronze
2012,London,Sailing,"DE LA FUENTE, Juan",ARG,Men,Bronze
2012,London,Sailing,"ALEH, Jo",NZL,Women,Gold
2012,London,Sailing,"POWRIE, Olivia",NZL,Women,Gold
2012,London,Sailing,"CLARK, Saskia",GBR,Women,Silver
2012,London,Sailing,"MILLS, Hannah",GBR,Women,Silver
2012,London,Sailing,"BERKHOUT, Lobke",NED,Women,Bronze
2012,London,Sailing,"WESTERHOF, Lisa",NED,Women,Bronze
2012,London,Sailing,"JENSEN, Iain",AUS,Men,Gold
2012,London,Sailing,"OUTTERIDGE, Nathan",AUS,Men,Gold
2012,London,Sailing,"BURLING, Peter",NZL,Men,Silver
2012,London,Sailing,"TUKE, Blair",NZL,Men,Silver
2012,London,Sailing,"LANG, Peter",DEN,Men,Bronze
2012,London,Sailing,"NORREGAARD, Allan",DEN,Men,Bronze
2012,London,Sailing,"ECHEGOYEN DOMINGUEZ, Tamara",ESP,Women,Gold
2012,London,Sailing,"PUMARIEGA MENENDEZ, Angela",ESP,Women,Gold
2012,London,Sailing,"TORO PRIETO PUGA, Sofia",ESP,Women,Gold
2012,London,Sailing,"CURTIS, Nina",AUS,Women,Silver
2012,London,Sailing,"PRICE, Olivia",AUS,Women,Silver
2012,London,Sailing,"WHITTY, Lucinda",AUS,Women,Silver
2012,London,Sailing,"KANERVA, Silja",FIN,Women,Bronze
2012,London,Sailing,"LEHTINEN, Silja",FIN,Women,Bronze
2012,London,Sailing,"WULFF, Mikaela",FIN,Women,Bronze
2012,London,Sailing,"AINSLIE, Ben",GBR,Men,Gold
2012,London,Sailing,"HOGH-CHRISTENSEN, Jonas",DEN,Men,Silver
2012,London,Sailing,"LOBERT, Jonathan",FRA,Men,Bronze
2012,London,Sailing,"SLINGSBY, Tom",AUS,Men,Gold
2012,London,Sailing,"KONTIDES, Pavlos",CYP,Men,Silver
2012,London,Sailing,"MYRGREN, Rasmus",SWE,Men,Bronze
2012,London,Sailing,"XU, Lijia",CHN,Women,Gold
2012,London,Sailing,"BOUWMEESTER, Marit",NED,Women,Silver
2012,London,Sailing,"VAN ACKER, Evi",BEL,Women,Bronze
2012,London,Sailing,"VAN RIJSSELBERGE, Dorian",NED,Men,Gold
2012,London,Sailing,"DEMPSEY, Nick",GBR,Men,Silver
2012,London,Sailing,"MIARCZYNSKI, Przemyslaw",POL,Men,Bronze
2012,London,Sailing,"ALABAU, Marina",ESP,Women,Gold
2012,London,Sailing,"PETAJA, Tuuli",FIN,Women,Silver
2012,London,Sailing,"KLEPACKA, Zofia",POL,Women,Bronze
2012,London,Sailing,"LÖÖF, Fredrik",SWE,Men,Gold
2012,London,Sailing,"SALMINEN, Max",SWE,Men,Gold
2012,London,Sailing,"PERCY, Iain",GBR,Men,Silver
2012,London,Sailing,"SIMPSON, Andrew",GBR,Men,Silver
2012,London,Sailing,"PRADA, Bruno",BRA,Men,Bronze
2012,London,Sailing,"SCHEIDT, Robert",BRA,Men,Bronze
2012,London,Shooting,"JIN, Jongoh",KOR,Men,Gold
2012,London,Shooting,"TESCONI, Luca",ITA,Men,Silver
2012,London,Shooting,"ZLATIC, Andrija",SRB,Men,Bronze
2012,London,Shooting,"GUO, Wenjun",CHN,Women,Gold
2012,London,Shooting,"GOBERVILLE, Celine",FRA,Women,Silver
2012,London,Shooting,"KOSTEVYCH, Olena",UKR,Women,Bronze
2012,London,Shooting,"MOLDOVEANU, Alin George",ROU,Men,Gold
2012,London,Shooting,"CAMPRIANI, Niccolo",ITA,Men,Silver
2012,London,Shooting,"NARANG, Gagan",IND,Men,Bronze
2012,London,Shooting,"YI, Siling",CHN,Women,Gold
2012,London,Shooting,"BOGACKA, Sylwia",POL,Women,Silver
2012,London,Shooting,"YU, Dan",CHN,Women,Bronze
2012,London,Shooting,"KIM, Jangmi",KOR,Women,Gold
2012,London,Shooting,"CHEN, Ying",CHN,Women,Silver
2012,London,Shooting,"KOSTEVYCH, Olena",UKR,Women,Bronze
2012,London,Shooting,"PUPO, Leuris",CUB,Men,Gold
2012,London,Shooting,"KUMAR, Vijay",IND,Men,Silver
2012,London,Shooting,"DING, Feng",CHN,Men,Bronze
2012,London,Shooting,"JIN, Jongoh",KOR,Men,Gold
2012,London,Shooting,"CHOI, Young Rae",KOR,Men,Silver
2012,London,Shooting,"WANG, Zhiwei",CHN,Men,Bronze
2012,London,Shooting,"CAMPRIANI, Niccolo",ITA,Men,Gold
2012,London,Shooting,"KIM, Jonghyun",KOR,Men,Silver
2012,London,Shooting,"EMMONS, Matthew",USA,Men,Bronze
